State,Category,Region,Year,Quarter,RegisteredUsers
tamil-nadu,districts,kancheepuram,2022,1,1158719
tamil-nadu,districts,tiruppur,2022,1,1014036
tamil-nadu,districts,salem,2022,1,905104
tamil-nadu,districts,madurai,2022,1,820952
tamil-nadu,districts,krishnagiri,2022,1,776101
tamil-nadu,districts,tiruchirappalli,2022,1,688562
tamil-nadu,pincodes,641602,2022,1,172812
tamil-nadu,pincodes,635109,2022,1,154260
tamil-nadu,pincodes,602105,2022,1,142269
tamil-nadu,pincodes,600100,2022,1,134860
tamil-nadu,pincodes,635126,2022,1,125806
tamil-nadu,pincodes,600056,2022,1,121108
tamil-nadu,pincodes,600003,2022,1,119226
tamil-nadu,pincodes,600053,2022,1,113418
tamil-nadu,pincodes,600116,2022,1,109830
tamil-nadu,pincodes,600042,2022,1,102844
tamil-nadu,districts,chennai,2022,2,2509588
tamil-nadu,districts,thiruvallur,2022,2,2075274
tamil-nadu,districts,coimbatore,2022,2,1775760
tamil-nadu,districts,chengalpattu,2022,2,1704864
tamil-nadu,districts,kancheepuram,2022,2,1220237
tamil-nadu,districts,tiruppur,2022,2,1070480
tamil-nadu,districts,salem,2022,2,954155
tamil-nadu,districts,madurai,2022,2,864806
tamil-nadu,districts,krishnagiri,2022,2,818552
tamil-nadu,districts,tiruchirappalli,2022,2,725751
tamil-nadu,pincodes,641602,2022,2,182250
tamil-nadu,pincodes,635109,2022,2,162465
tamil-nadu,pincodes,602105,2022,2,150085
tamil-nadu,pincodes,600100,2022,2,141741
tamil-nadu,pincodes,635126,2022,2,132473
tamil-nadu,pincodes,600056,2022,2,127333
tamil-nadu,pincodes,600003,2022,2,125101
tamil-nadu,pincodes,600053,2022,2,119247
tamil-nadu,pincodes,600116,2022,2,115418
tamil-nadu,pincodes,600042,2022,2,107903
tamil-nadu,districts,chennai,2022,3,2635738
tamil-nadu,districts,thiruvallur,2022,3,2183990
tamil-nadu,districts,coimbatore,2022,3,1867655
tamil-nadu,districts,chengalpattu,2022,3,1791530
tamil-nadu,districts,kancheepuram,2022,3,1284243
tamil-nadu,districts,tiruppur,2022,3,1128474
tamil-nadu,districts,salem,2022,3,1005031
tamil-nadu,districts,madurai,2022,3,910111
tamil-nadu,districts,krishnagiri,2022,3,862231
tamil-nadu,districts,tiruchirappalli,2022,3,763327
tamil-nadu,pincodes,641602,2022,3,192242
tamil-nadu,pincodes,635109,2022,3,170986
tamil-nadu,pincodes,602105,2022,3,158440
tamil-nadu,pincodes,600100,2022,3,148795
tamil-nadu,pincodes,635126,2022,3,139569
tamil-nadu,pincodes,600056,2022,3,133858
tamil-nadu,pincodes,600003,2022,3,131177
tamil-nadu,pincodes,600053,2022,3,125379
tamil-nadu,pincodes,600116,2022,3,121335
tamil-nadu,pincodes,600042,2022,3,113181
tamil-nadu,districts,chennai,2022,4,2763151
tamil-nadu,districts,thiruvallur,2022,4,2290089
tamil-nadu,districts,coimbatore,2022,4,1955681
tamil-nadu,districts,chengalpattu,2022,4,1876163
tamil-nadu,districts,kancheepuram,2022,4,1346845
tamil-nadu,districts,tiruppur,2022,4,1183174
tamil-nadu,districts,salem,2022,4,1052099
tamil-nadu,districts,madurai,2022,4,953739
tamil-nadu,districts,krishnagiri,2022,4,902906
tamil-nadu,districts,tiruchirappalli,2022,4,798742
tamil-nadu,pincodes,641602,2022,4,202276
tamil-nadu,pincodes,635109,2022,4,179344
tamil-nadu,pincodes,602105,2022,4,166520
tamil-nadu,pincodes,600100,2022,4,155909
tamil-nadu,pincodes,635126,2022,4,146590
tamil-nadu,pincodes,600056,2022,4,140407
tamil-nadu,pincodes,600003,2022,4,137459
tamil-nadu,pincodes,600053,2022,4,131493
tamil-nadu,pincodes,600116,2022,4,127254
tamil-nadu,pincodes,600042,2022,4,118508
tamil-nadu,districts,chennai,2023,1,2885933
tamil-nadu,districts,thiruvallur,2023,1,2393917
tamil-nadu,districts,coimbatore,2023,1,2042019
tamil-nadu,districts,chengalpattu,2023,1,1959401
tamil-nadu,districts,kancheepuram,2023,1,1408216
tamil-nadu,districts,tiruppur,2023,1,1237941
tamil-nadu,districts,salem,2023,1,1100202
tamil-nadu,districts,madurai,2023,1,996514
tamil-nadu,districts,krishnagiri,2023,1,944553
tamil-nadu,districts,tiruchirappalli,2023,1,834366
tamil-nadu,pincodes,641602,2023,1,211679
tamil-nadu,pincodes,635109,2023,1,187515
tamil-nadu,pincodes,602105,2023,1,174479
tamil-nadu,pincodes,600100,2023,1,162700
tamil-nadu,pincodes,635126,2023,1,153358
tamil-nadu,pincodes,600056,2023,1,146708
tamil-nadu,pincodes,600003,2023,1,143494
tamil-nadu,pincodes,600053,2023,1,137388
tamil-nadu,pincodes,600116,2023,1,132880
tamil-nadu,pincodes,600042,2023,1,123688
tamil-nadu,districts,chennai,2023,2,2987502
tamil-nadu,districts,thiruvallur,2023,2,2484893
tamil-nadu,districts,coimbatore,2023,2,2118883
tamil-nadu,districts,chengalpattu,2023,2,2031529
tamil-nadu,districts,kancheepuram,2023,2,1461910
tamil-nadu,districts,tiruppur,2023,2,1289806
tamil-nadu,districts,salem,2023,2,1144842
tamil-nadu,districts,madurai,2023,2,1035842
tamil-nadu,districts,krishnagiri,2023,2,983032
tamil-nadu,districts,tiruchirappalli,2023,2,868289
tamil-nadu,pincodes,641602,2023,2,220199
tamil-nadu,pincodes,635109,2023,2,194551
tamil-nadu,pincodes,602105,2023,2,181447
tamil-nadu,pincodes,600100,2023,2,168451
tamil-nadu,pincodes,635126,2023,2,159122
tamil-nadu,pincodes,600056,2023,2,152028
tamil-nadu,pincodes,600003,2023,2,148553
tamil-nadu,pincodes,600053,2023,2,142356
tamil-nadu,pincodes,600116,2023,2,137703
tamil-nadu,pincodes,600042,2023,2,127865
tamil-nadu,districts,chennai,2023,3,3098864
tamil-nadu,districts,thiruvallur,2023,3,2582607
tamil-nadu,districts,coimbatore,2023,3,2200165
tamil-nadu,districts,chengalpattu,2023,3,2109212
tamil-nadu,districts,kancheepuram,2023,3,1519225
tamil-nadu,districts,tiruppur,2023,3,1341973
tamil-nadu,districts,salem,2023,3,1191010
tamil-nadu,districts,madurai,2023,3,1076620
tamil-nadu,districts,krishnagiri,2023,3,1023066
tamil-nadu,districts,tiruchirappalli,2023,3,903048
tamil-nadu,pincodes,641602,2023,3,228811
tamil-nadu,pincodes,635109,2023,3,202156
tamil-nadu,pincodes,602105,2023,3,188951
tamil-nadu,pincodes,600100,2023,3,174659
tamil-nadu,pincodes,635126,2023,3,165334
tamil-nadu,pincodes,600056,2023,3,157776
tamil-nadu,pincodes,600003,2023,3,153839
tamil-nadu,pincodes,600053,2023,3,147707
tamil-nadu,pincodes,600116,2023,3,142908
tamil-nadu,pincodes,600042,2023,3,132448
tamil-nadu,districts,chennai,2023,4,3205005
tamil-nadu,districts,thiruvallur,2023,4,2676065
tamil-nadu,districts,coimbatore,2023,4,2277873
tamil-nadu,districts,chengalpattu,2023,4,2183205
tamil-nadu,districts,kancheepuram,2023,4,1574315
tamil-nadu,districts,tiruppur,2023,4,1392956
tamil-nadu,districts,salem,2023,4,1236133
tamil-nadu,districts,madurai,2023,4,1115928
tamil-nadu,districts,krishnagiri,2023,4,1060928
tamil-nadu,districts,tiruchirappalli,2023,4,936873
tamil-nadu,pincodes,641602,2023,4,237429
tamil-nadu,pincodes,635109,2023,4,209319
tamil-nadu,pincodes,602105,2023,4,196063
tamil-nadu,pincodes,600100,2023,4,180571
tamil-nadu,pincodes,635126,2023,4,171214
tamil-nadu,pincodes,600056,2023,4,163301
tamil-nadu,pincodes,600003,2023,4,158954
tamil-nadu,pincodes,600053,2023,4,152912
tamil-nadu,pincodes,600116,2023,4,147851
tamil-nadu,pincodes,641687,2023,4,137228
tamil-nadu,districts,chennai,2024,1,3324538
tamil-nadu,districts,thiruvallur,2024,1,2781638
tamil-nadu,districts,coimbatore,2024,1,2365485
tamil-nadu,districts,chengalpattu,2024,1,2267245
tamil-nadu,districts,kancheepuram,2024,1,1636613
tamil-nadu,districts,tiruppur,2024,1,1450347
tamil-nadu,districts,salem,2024,1,1286923
tamil-nadu,districts,madurai,2024,1,1160424
tamil-nadu,districts,krishnagiri,2024,1,1103984
tamil-nadu,districts,tiruchirappalli,2024,1,974721
tamil-nadu,pincodes,641602,2024,1,246961
tamil-nadu,pincodes,635109,2024,1,217442
tamil-nadu,pincodes,602105,2024,1,204324
tamil-nadu,pincodes,600100,2024,1,187325
tamil-nadu,pincodes,635126,2024,1,177862
tamil-nadu,pincodes,600056,2024,1,169513
tamil-nadu,pincodes,600003,2024,1,164667
tamil-nadu,pincodes,600053,2024,1,158665
tamil-nadu,pincodes,600116,2024,1,153412
tamil-nadu,pincodes,641687,2024,1,142791
tamil-nadu,districts,chennai,2024,2,3447286
tamil-nadu,districts,thiruvallur,2024,2,2888323
tamil-nadu,districts,coimbatore,2024,2,2453619
tamil-nadu,districts,chengalpattu,2024,2,2351888
tamil-nadu,districts,kancheepuram,2024,2,1698969
tamil-nadu,districts,tiruppur,2024,2,1506694
tamil-nadu,districts,salem,2024,2,1337032
tamil-nadu,districts,madurai,2024,2,1205081
tamil-nadu,districts,krishnagiri,2024,2,1146774
tamil-nadu,districts,tiruchirappalli,2024,2,1012247
tamil-nadu,pincodes,641602,2024,2,256556
tamil-nadu,pincodes,635109,2024,2,225667
tamil-nadu,pincodes,602105,2024,2,212187
tamil-nadu,pincodes,600100,2024,2,194157
tamil-nadu,pincodes,635126,2024,2,184693
tamil-nadu,pincodes,600056,2024,2,175824
tamil-nadu,pincodes,600003,2024,2,170471
tamil-nadu,pincodes,600053,2024,2,164811
tamil-nadu,pincodes,600116,2024,2,159154
tamil-nadu,pincodes,641687,2024,2,148437
tamil-nadu,districts,chennai,2024,3,5387490
tamil-nadu,districts,coimbatore,2024,3,2624716
tamil-nadu,districts,chengalpattu,2024,3,2254071
tamil-nadu,districts,tiruppur,2024,3,1682241
tamil-nadu,districts,tiruvallur,2024,3,1651599
tamil-nadu,districts,salem,2024,3,1448401
tamil-nadu,districts,krishnagiri,2024,3,1243966
tamil-nadu,districts,madurai,2024,3,1229378
tamil-nadu,districts,tiruchirappalli,2024,3,1021499
tamil-nadu,districts,erode,2024,3,930653
tamil-nadu,pincodes,635109,2024,3,277842
tamil-nadu,pincodes,600100,2024,3,209231
tamil-nadu,pincodes,602105,2024,3,186610
tamil-nadu,pincodes,600044,2024,3,160374
tamil-nadu,pincodes,641605,2024,3,158729
tamil-nadu,pincodes,600014,2024,3,157859
tamil-nadu,pincodes,600056,2024,3,155782
tamil-nadu,pincodes,641603,2024,3,149737
tamil-nadu,pincodes,641654,2024,3,146438
tamil-nadu,pincodes,600042,2024,3,142905
tamil-nadu,districts,chennai,2024,4,5541760
tamil-nadu,districts,coimbatore,2024,4,2702014
tamil-nadu,districts,chengalpattu,2024,4,2319818
tamil-nadu,districts,tiruppur,2024,4,1731021
tamil-nadu,districts,tiruvallur,2024,4,1698495
tamil-nadu,districts,salem,2024,4,1492614
tamil-nadu,districts,krishnagiri,2024,4,1282448
tamil-nadu,districts,madurai,2024,4,1266349
tamil-nadu,districts,tiruchirappalli,2024,4,1053136
tamil-nadu,districts,erode,2024,4,958405
tamil-nadu,pincodes,635109,2024,4,286712
tamil-nadu,pincodes,600100,2024,4,215351
tamil-nadu,pincodes,602105,2024,4,191714
tamil-nadu,pincodes,600044,2024,4,164628
tamil-nadu,pincodes,641605,2024,4,163525
tamil-nadu,pincodes,600014,2024,4,162154
tamil-nadu,pincodes,600056,2024,4,160207
tamil-nadu,pincodes,641603,2024,4,154106
tamil-nadu,pincodes,641654,2024,4,150380
tamil-nadu,pincodes,600042,2024,4,146544
telangana,districts,hyderabad,2018,1,655175
telangana,districts,rangareddy,2018,1,635175
telangana,districts,medchal malkajgiri,2018,1,549429
telangana,districts,sangareddy,2018,1,142807
telangana,districts,warangal urban,2018,1,133840
telangana,districts,karimnagar,2018,1,100028
telangana,districts,khammam,2018,1,84941
telangana,districts,nalgonda,2018,1,84459
telangana,districts,nizamabad,2018,1,77516
telangana,districts,peddapalle,2018,1,67418
telangana,pincodes,500072,2018,1,105012
telangana,pincodes,505001,2018,1,55361
telangana,pincodes,500018,2018,1,50431
telangana,pincodes,500081,2018,1,45422
telangana,pincodes,500039,2018,1,44050
telangana,pincodes,500016,2018,1,44047
telangana,pincodes,500032,2018,1,43828
telangana,pincodes,500055,2018,1,41831
telangana,pincodes,502032,2018,1,41008
telangana,pincodes,500037,2018,1,39329
telangana,districts,hyderabad,2018,2,842483
telangana,districts,rangareddy,2018,2,804959
telangana,districts,medchal malkajgiri,2018,2,696211
telangana,districts,sangareddy,2018,2,182673
telangana,districts,warangal urban,2018,2,171260
telangana,districts,karimnagar,2018,2,126122
telangana,districts,khammam,2018,2,111361
telangana,districts,nalgonda,2018,2,110668
telangana,districts,nizamabad,2018,2,100652
telangana,districts,peddapalle,2018,2,86033
telangana,pincodes,500072,2018,2,129543
telangana,pincodes,505001,2018,2,69318
telangana,pincodes,500018,2018,2,63870
telangana,pincodes,500081,2018,2,56358
telangana,pincodes,500039,2018,2,55613
telangana,pincodes,500016,2018,2,55227
telangana,pincodes,500032,2018,2,54696
telangana,pincodes,500055,2018,2,53532
telangana,pincodes,502032,2018,2,50926
telangana,pincodes,500037,2018,2,49738
telangana,districts,hyderabad,2018,3,1024241
telangana,districts,rangareddy,2018,3,963186
telangana,districts,medchal malkajgiri,2018,3,828425
telangana,districts,sangareddy,2018,3,220802
telangana,districts,warangal urban,2018,3,199919
telangana,districts,karimnagar,2018,3,148562
telangana,districts,khammam,2018,3,135353
telangana,districts,nalgonda,2018,3,134723
telangana,districts,nizamabad,2018,3,120650
telangana,districts,peddapalle,2018,3,102365
telangana,pincodes,500072,2018,3,152034
telangana,pincodes,505001,2018,3,80561
telangana,pincodes,500018,2018,3,77041
telangana,pincodes,500081,2018,3,67378
telangana,pincodes,500016,2018,3,66636
telangana,pincodes,500032,2018,3,66180
telangana,pincodes,500039,2018,3,65591
telangana,pincodes,500055,2018,3,64310
telangana,pincodes,500008,2018,3,59887
telangana,pincodes,500037,2018,3,59560
telangana,districts,hyderabad,2018,4,1336872
telangana,districts,rangareddy,2018,4,1217664
telangana,districts,medchal malkajgiri,2018,4,1056739
telangana,districts,sangareddy,2018,4,281038
telangana,districts,warangal urban,2018,4,249500
telangana,districts,karimnagar,2018,4,182600
telangana,districts,nalgonda,2018,4,171002
telangana,districts,khammam,2018,4,168485
telangana,districts,nizamabad,2018,4,150190
telangana,districts,peddapalle,2018,4,124191
telangana,pincodes,500072,2018,4,188465
telangana,pincodes,500018,2018,4,99797
telangana,pincodes,505001,2018,4,98937
telangana,pincodes,500016,2018,4,83751
telangana,pincodes,500081,2018,4,83424
telangana,pincodes,500055,2018,4,82804
telangana,pincodes,500039,2018,4,82675
telangana,pincodes,500032,2018,4,82107
telangana,pincodes,500008,2018,4,77897
telangana,pincodes,500037,2018,4,77674
telangana,districts,hyderabad,2019,1,1638436
telangana,districts,rangareddy,2019,1,1470874
telangana,districts,medchal malkajgiri,2019,1,1279531
telangana,districts,sangareddy,2019,1,346529
telangana,districts,warangal urban,2019,1,301881
telangana,districts,karimnagar,2019,1,218609
telangana,districts,nalgonda,2019,1,211184
telangana,districts,khammam,2019,1,206049
telangana,districts,nizamabad,2019,1,186351
telangana,districts,siddipet,2019,1,152281
telangana,pincodes,500072,2019,1,221180
telangana,pincodes,500018,2019,1,122206
telangana,pincodes,505001,2019,1,117965
telangana,pincodes,500055,2019,1,101115
telangana,pincodes,500039,2019,1,99557
telangana,pincodes,500016,2019,1,98286
telangana,pincodes,500081,2019,1,96365
telangana,pincodes,500008,2019,1,95864
telangana,pincodes,500032,2019,1,95389
telangana,pincodes,500037,2019,1,94815
telangana,districts,hyderabad,2019,2,1856926
telangana,districts,rangareddy,2019,2,1651300
telangana,districts,medchal malkajgiri,2019,2,1428880
telangana,districts,sangareddy,2019,2,395371
telangana,districts,warangal urban,2019,2,342602
telangana,districts,karimnagar,2019,2,246886
telangana,districts,nalgonda,2019,2,243227
telangana,districts,khammam,2019,2,239435
telangana,districts,nizamabad,2019,2,217841
telangana,districts,siddipet,2019,2,175413
telangana,pincodes,500072,2019,2,242007
telangana,pincodes,500018,2019,2,136968
telangana,pincodes,505001,2019,2,132856
telangana,pincodes,500055,2019,2,113344
telangana,pincodes,500039,2019,2,110276
telangana,pincodes,500008,2019,2,109098
telangana,pincodes,500016,2019,2,107543
telangana,pincodes,500037,2019,2,105786
telangana,pincodes,500081,2019,2,104692
telangana,pincodes,500032,2019,2,104250
telangana,districts,hyderabad,2019,3,2071673
telangana,districts,rangareddy,2019,3,1826019
telangana,districts,medchal malkajgiri,2019,3,1572320
telangana,districts,sangareddy,2019,3,441944
telangana,districts,warangal urban,2019,3,381730
telangana,districts,karimnagar,2019,3,274735
telangana,districts,nalgonda,2019,3,274568
telangana,districts,khammam,2019,3,270101
telangana,districts,nizamabad,2019,3,248977
telangana,districts,siddipet,2019,3,196397
telangana,pincodes,500072,2019,3,261019
telangana,pincodes,500018,2019,3,151140
telangana,pincodes,505001,2019,3,147716
telangana,pincodes,500055,2019,3,125011
telangana,pincodes,500008,2019,3,122840
telangana,pincodes,500039,2019,3,120841
telangana,pincodes,500037,2019,3,116709
telangana,pincodes,500016,2019,3,116204
telangana,pincodes,500032,2019,3,112642
telangana,pincodes,500081,2019,3,112128
telangana,districts,hyderabad,2019,4,2283903
telangana,districts,rangareddy,2019,4,2001437
telangana,districts,medchal malkajgiri,2019,4,1714832
telangana,districts,sangareddy,2019,4,493353
telangana,districts,warangal urban,2019,4,421970
telangana,districts,nalgonda,2019,4,312849
telangana,districts,karimnagar,2019,4,305507
telangana,districts,khammam,2019,4,304804
telangana,districts,nizamabad,2019,4,284623
telangana,districts,siddipet,2019,4,221164
telangana,pincodes,500072,2019,4,279498
telangana,pincodes,500018,2019,4,165518
telangana,pincodes,505001,2019,4,163234
telangana,pincodes,500055,2019,4,137330
telangana,pincodes,500008,2019,4,136530
telangana,pincodes,500039,2019,4,131225
telangana,pincodes,500037,2019,4,127455
telangana,pincodes,500016,2019,4,124539
telangana,pincodes,500032,2019,4,120627
telangana,pincodes,502032,2019,4,119900
telangana,districts,hyderabad,2020,1,2483843
telangana,districts,rangareddy,2020,1,2166829
telangana,districts,medchal malkajgiri,2020,1,1845599
telangana,districts,sangareddy,2020,1,542540
telangana,districts,warangal urban,2020,1,457591
telangana,districts,nalgonda,2020,1,351793
telangana,districts,khammam,2020,1,340747
telangana,districts,karimnagar,2020,1,334300
telangana,districts,nizamabad,2020,1,320572
telangana,districts,siddipet,2020,1,245168
telangana,pincodes,500072,2020,1,296003
telangana,pincodes,500018,2020,1,179037
telangana,pincodes,505001,2020,1,177789
telangana,pincodes,500008,2020,1,150197
telangana,pincodes,500055,2020,1,148821
telangana,pincodes,500039,2020,1,140426
telangana,pincodes,500037,2020,1,137674
telangana,pincodes,500016,2020,1,131969
telangana,pincodes,502032,2020,1,128750
telangana,pincodes,500032,2020,1,127812
telangana,districts,hyderabad,2020,2,2653534
telangana,districts,rangareddy,2020,2,2313748
telangana,districts,medchal malkajgiri,2020,2,1963353
telangana,districts,sangareddy,2020,2,593360
telangana,districts,warangal urban,2020,2,495066
telangana,districts,nalgonda,2020,2,393199
telangana,districts,khammam,2020,2,380382
telangana,districts,karimnagar,2020,2,362986
telangana,districts,nizamabad,2020,2,362663
telangana,districts,siddipet,2020,2,269076
telangana,pincodes,500072,2020,2,309469
telangana,pincodes,505001,2020,2,191796
telangana,pincodes,500018,2020,2,190988
telangana,pincodes,500008,2020,2,161851
telangana,pincodes,500055,2020,2,158980
telangana,pincodes,500039,2020,2,148574
telangana,pincodes,500037,2020,2,147485
telangana,pincodes,502032,2020,2,137595
telangana,pincodes,500016,2020,2,137551
telangana,pincodes,506002,2020,2,135673
telangana,districts,hyderabad,2020,3,2875965
telangana,districts,rangareddy,2020,3,2495699
telangana,districts,medchal malkajgiri,2020,3,2111567
telangana,districts,sangareddy,2020,3,649580
telangana,districts,warangal urban,2020,3,535485
telangana,districts,nalgonda,2020,3,435022
telangana,districts,khammam,2020,3,421101
telangana,districts,nizamabad,2020,3,405678
telangana,districts,karimnagar,2020,3,394328
telangana,districts,bhadradri kothagudem,2020,3,297785
telangana,pincodes,500072,2020,3,328018
telangana,pincodes,505001,2020,3,207595
telangana,pincodes,500018,2020,3,206235
telangana,pincodes,500008,2020,3,177153
telangana,pincodes,500055,2020,3,171640
telangana,pincodes,500039,2020,3,159071
telangana,pincodes,500037,2020,3,158992
telangana,pincodes,502032,2020,3,148439
telangana,pincodes,506002,2020,3,146501
telangana,pincodes,500016,2020,3,145433
telangana,districts,hyderabad,2020,4,3142385
telangana,districts,rangareddy,2020,4,2704868
telangana,districts,medchal malkajgiri,2020,4,2282695
telangana,districts,sangareddy,2020,4,711551
telangana,districts,warangal urban,2020,4,579306
telangana,districts,nalgonda,2020,4,478409
telangana,districts,khammam,2020,4,461801
telangana,districts,nizamabad,2020,4,449731
telangana,districts,karimnagar,2020,4,428019
telangana,districts,bhadradri kothagudem,2020,4,328326
telangana,pincodes,500072,2020,4,350832
telangana,pincodes,505001,2020,4,224585
telangana,pincodes,500018,2020,4,223960
telangana,pincodes,500008,2020,4,196413
telangana,pincodes,500055,2020,4,185974
telangana,pincodes,500037,2020,4,172249
telangana,pincodes,500039,2020,4,170938
